id,start_date,motion:name,motion:number,motion:document,sources:link:url,legislative_session_id,result,counts:option:yes,counts:option:no,counts:option:abstain,number_of_people,present,identifier
41541,2016-04-28,"k výborům Zastupitelstva hlavního města Prahy, k volbě předsedů a místopředsedů výborů Zastupitelstva hlavního města Prahy, ke stanovení počtu dlouhodobě uvolněných členů Zastupitelstva hlavního města Prahy a ke stanovení výborů Zastupitelstva hlavního města Prahy, jejichž předsedové budou dlouhodobě uvolněnými členy Zastupitelstva hlavního města Prahy",2,Z-4371,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41541,16,pass,34,0,8,65,42,41541
41543,2016-04-28,"k výborům Zastupitelstva hlavního města Prahy, k volbě předsedů a místopředsedů výborů Zastupitelstva hlavního města Prahy, ke stanovení počtu dlouhodobě uvolněných členů Zastupitelstva hlavního města Prahy a ke stanovení výborů Zastupitelstva hlavního města Prahy, jejichž předsedové budou dlouhodobě uvolněnými členy Zastupitelstva hlavního města Prahy",2,Z-4371,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41543,16,pass,34,4,6,65,44,41543
41545,2016-04-28,"k výborům Zastupitelstva hlavního města Prahy, k volbě předsedů a místopředsedů výborů Zastupitelstva hlavního města Prahy, ke stanovení počtu dlouhodobě uvolněných členů Zastupitelstva hlavního města Prahy a ke stanovení výborů Zastupitelstva hlavního města Prahy, jejichž předsedové budou dlouhodobě uvolněnými členy Zastupitelstva hlavního města Prahy",2,Z-4371,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41545,16,pass,34,17,0,65,51,41545
41547,2016-04-28,"k výborům Zastupitelstva hlavního města Prahy, k volbě předsedů a místopředsedů výborů Zastupitelstva hlavního města Prahy, ke stanovení počtu dlouhodobě uvolněných členů Zastupitelstva hlavního města Prahy a ke stanovení výborů Zastupitelstva hlavního města Prahy, jejichž předsedové budou dlouhodobě uvolněnými členy Zastupitelstva hlavního města Prahy",2,Z-4371,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41547,16,pass,34,22,2,65,58,41547
41549,2016-04-28,"návrh na schválení člena Zastupitelstva hlavního města Prahy, určeného ke spolupráci při pořizování územně plánovací dokumentace",3,Z-4372,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41549,16,pass,38,0,8,65,46,41549
41551,2016-04-28,ke schválení zástupců a náhradníků za zástupce hl. m. Prahy na valných hromadách akciových společností v majetkovém portfoliu hl.m. Prahy,4,Z-4377,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41551,16,fail,20,1,24,65,45,41551
41553,2016-04-28,ke schválení zástupců a náhradníků za zástupce hl. m. Prahy na valných hromadách akciových společností v majetkovém portfoliu hl.m. Prahy,4,Z-4377,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41553,16,pass,33,9,8,65,50,41553
41555,2016-04-28,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41555,16,pass,44,0,1,65,45,41555
41557,2016-04-28,"k návrhu na změnu zřizovací listiny příspěvkové organizace Gymnázium Jaroslava Heyrovského, Praha 5, Mezi Školami 2475",5,Z-4053,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41557,16,pass,43,0,1,65,44,41557
41559,2016-04-28,k návrhu změny zřizovací listiny příspěvkové organizace Domov se zvláštním režimem Krásná Lípa,6,Z-4108,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41559,16,pass,43,0,1,65,44,41559
41561,2016-04-28,k návrhu na změny zřizovacích listin příspěvkových organizací hl. m. Prahy Domov pro seniory Bohnice a Domov pro seniory Ďáblice,7,Z-4161,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41561,16,pass,41,0,1,65,42,41561
41563,2016-04-28,"k návrhu na změnu zřizovací listiny příspěvkové organizace Základní škola, Praha 10, Vachkova 941",8,Z-4106,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41563,16,pass,43,0,2,65,45,41563
41565,2016-04-28,k návrhu na změnu zřizovací listiny příspěvkové organizace Střední škola automobilní a informatiky,9,Z-4048,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41565,16,pass,44,0,1,65,45,41565
41567,2016-04-28,k návrhu na úplatné nabytí pozemku parc.č. 1142/42 v k.ú. Krč do vlastnictví hlavního města Prahy (pro výstavbu trasy metra I. D),10,Z-4165,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41567,16,pass,42,0,1,65,43,41567
41569,2016-04-28,"k návrhu na uzavření smlouvy o smlouvě budoucí kupní na úplatný převod stavby účelové komunikace (dočasné stavby), která obsahuje napojení účelové komunikace 153/4 - napojení Lochkov - Radotín - Pražský okruh",11,Z-3631,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41569,16,pass,42,0,1,65,43,41569
41571,2016-04-28,"k návrhu na úpravu rozpočtu běžných výdajů v kap. 0416 v roce 2016 u škol a školských zařízení, zřizovaných hlavním městem Prahou",12,Z-4311,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41571,16,pass,40,0,2,65,42,41571
41573,2016-04-28,k úpravě rozpočtu hl. m. Prahy za účelem ukončení financování projektů z Operačního programu Praha - Adaptabilita v roce 2016,13,Z-4320,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41573,16,pass,38,0,5,65,43,41573
41575,2016-04-28,k úpravě rozpočtu hl.m. Prahy za účelem financování projektů z Operačního programu Praha - Konkurenceschopnost v roce 2016,14,Z-433,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41575,16,pass,37,4,1,65,42,41575
41577,2016-04-28,k odůvodnění veřejné zakázky odboru OSI MHMP na stavební práce - stavba č. 41170 ZŠ Zličín - výstavba a k návrhu schválení originárního nabytí vlastnického práva k nemovitostem do majetku hl.m. Prahy na základě této veřejné zakázky,15,Z-4132,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41577,16,pass,42,0,3,65,45,41577
41579,2016-04-28,k návrhu na poskytnutí účelové investiční dotace městské části Praha - Ďáblice z rozpočtu hlavního města Prahy na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP,16,Z-4196,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41579,16,pass,43,0,3,65,46,41579
41581,2016-04-28,k návrhu na poskytnutí účelové investiční dotace z rozpočtu hl. m. Prahy z neúčelové rezervy - kap. 1016 MČ Praha - Zličín,17,Z-4230,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41581,16,pass,43,0,2,65,45,41581
41583,2016-04-28,k návrhu na ponechání nevyčerpaných finančních prostředků příspěvkových organizací hlavního města Prahy z roku 2015 a let minulých a jejich využití ke stejnému účelu v roce 2016,18,Z-4225,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41583,16,pass,44,0,3,65,47,41583
41585,2016-04-28,k návrhu na poskytnutí návratné finanční výpomoci MČ Praha - Libuš z rozpočtu hlavního města Prahy,19,Z-4258,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41585,16,pass,47,0,0,65,47,41585
41587,2016-04-28,k návrhu na udělení grantů hlavního města Prahy v oblasti zdravotnictví pro rok 2016,20,Z-4246,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41587,16,pass,46,0,0,65,46,41587
41589,2016-04-28,"k návrhu na poskytnutí finančních prostředků formou dotace organizaci AISIS, o. s.",21,Z-4363,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41589,16,pass,42,0,1,65,43,41589
41591,2016-04-28,"k návrhu na poskytnutí finančních prostředků formou účelové neinvestiční dotace Olivově dětské léčebně, o.p.s. z kap. 0544 v roce 2016",22,Z-4156,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41591,16,pass,46,0,2,65,48,41591
41593,2016-04-28,k návrhu na poskytnutí finančních prostředků formou neinvestiční dotace z kap. 0544 v roce 2016,23,Z-4236,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41593,16,pass,43,0,1,65,44,41593
41595,2016-04-28,k úplatnému převodu pozemků z vlastnictví hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby platné do roku 1991,24,Z-3801,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41595,16,pass,42,0,1,65,43,41595
41597,2016-04-28,k návrhu Smlouvy mezi Hlavním městem Prahou a Ministerstvem financí ČR - Generálním ředitelstvím cel o výmazu věcného břemene č. DOH/66/03/001316/2016,25,Z-4205,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41597,16,pass,40,0,4,65,44,41597
41599,2016-04-28,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41599,16,pass,40,0,0,65,40,41599
41601,2016-04-28,k návrhu na uzavření smluv o zřízení služebnosti (věcného břemene),26,Z-4021,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41601,16,pass,38,0,4,65,42,41601
41603,2016-04-28,k návrhu na schválení uzavření smluv o zřízení služebnosti (věcného břemene),27,Z-4022,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41603,16,pass,41,0,4,65,45,41603
41605,2016-04-28,k návrhu na zřízení práva stavby k části pozemku parc.č. 84/6 k.ú. Hrdlořezy,28,Z-4175,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41605,16,pass,40,0,4,65,44,41605
41607,2016-04-28,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41607,16,pass,42,0,1,65,43,41607
41609,2016-04-28,k návrhu na majetkoprávní vypořádání pozemku parc. č. 2473 k.ú. Braník,29,Z-3941,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41609,16,pass,37,0,8,65,45,41609
41611,2016-04-28,k návrhu na majetkoprávní vypořádání pozemku parc. č. 2612/226 k.ú. Braník,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41611,16,fail,31,0,15,65,46,41611
41613,2016-04-28,k návrhu na majetkoprávní vypořádání pozemku parc. č. 2050 k.ú. Braník,30,Z-3956,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41613,16,pass,37,0,10,65,47,41613
41615,2016-04-28,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věci z vlastnictví hlavního města Prahy",31,Z-4268,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41615,16,pass,42,0,4,65,46,41615
41617,2016-04-28,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, odejmutí správy věcí z vlastnictví hlavního města Prahy městské části Praha - Nedvězí (tenisové kurty v k.ú. Nedvězí u Říčan)",32,Z-4307,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41617,16,pass,43,0,3,65,46,41617
41619,2016-04-28,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městským částem Praha 13, Praha 20, Praha 16 a Praha - Velká Chuchle a odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městským částem Praha 12, Praha 15 a Praha 16",33,Z-4314,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41619,16,pass,44,0,3,65,47,41619
41621,2016-04-28,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41621,16,pass,44,0,0,65,44,41621
41623,2016-04-28,"k návrhu směny pozemku parc.č. 2010/150 o výměře 2842 m2 a pozemku parc.č. 2123/1 o výměře 1898 m2 v k. ú. Stodůlky, ve vlastnictví Trigema Development s.r.o. za pozemek parc. č. 2166/46 o výměře 4195 m2 a pozemek parc.č. 2166/56 o výměře 688 m2 v k. ú. Stodůlky, ve vlastnictví hl. m. Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41623,16,pass,33,3,14,65,50,41623
41625,2016-04-28,"k návrhu na směnu části pozemku parc.č. 568 v k.ú. Libeň ve vlastnictví společnosti DOWNDALE s.r.o., Vyšehradská 1349/2, Praha 2, IČO 281 95 060 za pozemek parc.č. 569 v k.ú. Libeň ve vlastnictví hl.m. Prahy",35,Z-4242,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41625,16,pass,33,4,11,65,48,41625
41627,2016-04-28,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41627,16,pass,46,0,1,65,47,41627
41629,2016-04-28,k návrhu na úplatné nabytí pozemku parc. č. 442/31 a parc. č. 442/33 v k.ú. Radlice do vlastnictví hl.m. Prahy,36,Z-4104,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41629,16,pass,42,0,6,65,48,41629
41631,2016-04-28,k návrhu na úplatné nabytí pozemku parc.č. 4244/22 k.ú. Horní Počernice a na zřízení služebnosti k části pozemku parc.č. 4244/7 k.ú. Horní Počernice,37,Z-4096,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41631,16,pass,41,0,2,65,43,41631
41633,2016-04-28,"k návrhu na úplatné nabytí pozemku p. č. 527/2 , k. ú. Chleby u Týnce nad Sázavou, obec Chleby, do vlastnictví hlavního města Prahy",38,Z-4135,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41633,16,pass,42,0,5,65,47,41633
41635,2016-04-28,"k návrhu na úplatné nabytí nově vybudovaného rozšíření chodníku při ulici Strašnická na pozemku par.č. 1762/1 v k.ú. Hostivař a pozemku par.č. 5765/2 v k.ú. Záběhlice za smluvní cenu 1.000,- Kč, a bezúplatný převod rekonstrukce části vozovky ulice Strašnická a chodníku při ulici Strašnická na pozemku par. č. 1762/1 v k.ú. Hostivař a pozemku par.č. 5765/2 v k.ú. Záběhlice z vlastnictví CENTRAL GROUP Švehlova s.r.o. do vlastnictví hl. m. Prahy",39,Z-4159,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41635,16,pass,42,0,4,65,46,41635
41637,2016-04-28,"k návrhu na revokaci usnesení Zastupitelstva HMP č. 9/58 ze dne 10.9.2015 k návrhu na úplatné nabytí splaškové kanalizace a vodovodního řádu v k.ú. Šeberov z vlastnictví společnosti DANVIT REALITY, s.r.o., se sídlem Hradec Králové, Na Brně 1972, PSČ 500 06, IČO: 27486648, do vlastnictví hlavního města Prahy za ujednanou cenu splaškové kanalizace ve výši 15.000,- Kč a vodovodního řádu za ujednanou cenu 5.000,- Kč",40,Z-3953,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41637,16,pass,43,0,4,65,47,41637
41639,2016-04-28,k návrhu na úplatné nabytí pozemků parc. č. 580/15 a parc. č. 580/56 v k.ú. Petrovice do vlastnictví hl. m. Prahy,41,Z-4168,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41639,16,pass,42,0,3,65,45,41639
41641,2016-04-28,k návrhu na úplatné nabytí pozemků parc.č. 3189/12 a 3190/3 k.ú. Lipence,42,Z-4162,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41641,16,pass,43,0,3,65,46,41641
41643,2016-04-28,k návrhu na úplatné nabytí pozemku parc. č. 3596/2 v k. ú. Libeň do vlastnictví hlavního města Prahy,43,Z-4179,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41643,16,pass,39,0,8,65,47,41643
41645,2016-04-28,k návrhu na úplatné nabytí pozemku parc. č. 2160/258 v k.ú. Stodůlky do vlastnictví hl. m. Prahy,44,Z-4204,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41645,16,pass,39,0,10,65,49,41645
41647,2016-04-28,k návrhu na úplatné nabytí pozemků parc. č. 2671/7 a parc. č. 2671/8 v k.ú. Břevnov do vlastnictví hl. m. Prahy,45,Z-4203,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41647,16,pass,39,0,8,65,47,41647
41649,2016-04-28,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41649,16,pass,46,0,1,65,47,41649
41651,2016-04-28,"k návrhu na bezúplatné nabytí pozemku parc.č. 2665/467 v k.ú. Kyje a pozemku parc.č. 1542/6 v k.ú. Vinoř ve vlastnictví České republiky, příslušnost hospodařit: Úřad pro zastupování státu ve věcech majetkových, IČO 69797111, se sídlem Rašínovo nábřeží 390/42, Praha 2 do vlastnictví hl.m. Prahy",46,Z-4185,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41651,16,pass,46,0,4,65,50,41651
41653,2016-04-28,"k návrhu na bezúplatné nabytí pozemku parc.č. 1331, ost. plocha, ost. komunikace o výměře 508 m2 v k.ú. Vinoř z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Krajské ředitelství policie Středočeského kraje, do vlastnictví hl.m. Prahy",47,Z-4201,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41653,16,pass,45,0,2,65,47,41653
41655,2016-04-28,k návrhu na bezúplatné nabytí pozemku parc.č. 601/79 v k.ú. Horní Měcholupy a komunikace na pozemku parc.č. 601/79 v k.ú. Horní Měcholupy z vlastnictví EKOSPOL a.s. do vlastnictví hl.m. Prahy,48,Z-4190,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41655,16,pass,41,0,4,65,45,41655
41657,2016-04-28,"k návrhu na bezúplatné nabytí pozemků parc.č. 2279/8 ost. plocha,ost. komunikace o výměře 215 m2 v k.ú. Holešovice, parc.č. 2661/12 ost. plocha,ost. komunikace o výměře 213 m2 v k.ú. Hostivař a parc.č. 527/11 ost. plocha,ost. komunikace o výměře 104 m2 v k.ú. Hrdlořezy z vlastnictví ČR - právo hospodaření s majetkem státu České energetické závody, státní podnik v likvidaci, do vlastnictví hlavního města Prahy",49,Z-4140,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41657,16,pass,45,0,4,65,49,41657
41659,2016-04-28,"k návrhu na bezúplatné nabytí pozemků parc.č. 560/70 ost. plocha,ost. komunikace o výměře 350 m2, parc.č. 575/1 ost. plocha,zeleň o výměře 314 m2 v k.ú. Střešovice z vlastnictví ČR - právo hospodaření s majetkem státu Československé automobilové opravny Praha , státní podnik v likvidaci, do vlastnictví hlavního města Prahy",50,Z-4184,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41659,16,pass,42,0,2,65,44,41659
41661,2016-04-28,"k návrhu na bezúplatné nabytí pozemků parc.č. 954/42, parc.č. 954/43 v k.ú. Hlubočepy, komunikace a kanalizační stoky pro veřejnou potřebu z vlastnictví Bouwfonds ČR bytová výstavba s.r.o. v likvidaci do vlastnictví hl.m. Prahy",51,Z-4095,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41661,16,pass,43,0,3,65,46,41661
41663,2016-04-28,"k návrhu na bezúplatné nabytí parkoviště a veřejného osvětlení v k.ú. Kamýk z vlastnictví HAMAM, s.r.o. do vlastnictví hl.m.Prahy",52,Z-4188,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=41663,16,pass,43,0,3,65,46,41663
