vote_event_id,voter_id,option
48716,5750,yes
48716,5780,yes
48716,4905,abstain
48716,5656,yes
48716,4522,yes
48716,5816,abstain
48716,5794,yes
48716,5746,yes
48716,5754,yes
48716,4913,abstain
48716,4915,abstain
48716,4919,abstain
48716,5808,abstain
48716,4921,yes
48716,4923,abstain
48716,5728,yes
48716,5766,yes
48716,5357,abstain
48716,5772,yes
48716,4931,yes
48716,5738,abstain
48716,5788,yes
48716,5736,abstain
48716,5806,abstain
48716,5818,yes
48716,4316,abstain
48716,5748,yes
48716,5734,abstain
48716,5782,yes
48716,4350,abstain
48716,5756,yes
48716,3925,abstain
48716,5774,yes
48716,5792,yes
48716,4941,yes
48716,4943,yes
48716,5732,abstain
48716,5730,abstain
48716,5802,yes
48716,5784,yes
48718,5800,abstain
48718,5760,no
48718,5812,yes
48718,5814,yes
48718,5798,abstain
48718,5786,abstain
48718,4873,abstain
48718,4342,no
48718,5762,no
48718,4879,yes
48718,5810,yes
48718,5758,no
48718,5742,yes
48718,5768,no
48718,5770,abstain
48718,5752,no
48718,5744,no
48718,5776,not voting
48718,4895,yes
48718,5790,abstain
48718,5660,no
48718,5740,yes
48718,5796,abstain
48718,5764,no
48718,5778,abstain
48718,5750,no
48718,5780,abstain
48718,4905,yes
48718,5656,no
48718,4522,yes
48718,5816,yes
48718,5794,abstain
48718,5746,no
48718,5754,no
48718,4913,yes
48718,4915,yes
48718,4919,yes
48718,5808,yes
48718,4921,no
48718,4923,yes
48718,5728,yes
48718,5766,abstain
48718,5357,yes
48718,5772,no
48718,4931,abstain
48718,5738,yes
48718,5788,abstain
48718,5736,yes
48718,5806,yes
48718,5818,abstain
48718,4316,yes
48718,5748,no
48718,5734,yes
48718,5782,abstain
48718,4350,yes
48718,5756,no
48718,3925,yes
48718,5774,abstain
48718,5792,abstain
48718,4941,no
48718,4943,no
48718,5732,yes
48718,5730,yes
48718,5802,abstain
48718,5784,no
48720,5800,yes
48720,5760,yes
48720,5812,abstain
48720,5814,abstain
48720,5798,yes
48720,5786,yes
48720,4873,yes
48720,4342,yes
48720,5762,yes
48720,4879,abstain
48720,5810,abstain
48720,5758,yes
48720,5742,abstain
48720,5768,yes
48720,5770,yes
48720,5752,yes
48720,5744,yes
48720,5776,yes
48720,4895,abstain
48720,5790,yes
48720,5660,yes
48720,5740,abstain
48720,5796,yes
48720,5764,yes
48720,5778,yes
48720,5750,yes
48720,5780,yes
48720,4905,abstain
48720,5656,yes
48720,4522,abstain
48720,5816,abstain
48720,5794,yes
48720,5746,yes
48720,5754,yes
48720,4913,abstain
48720,4915,abstain
48720,4919,abstain
48720,5808,abstain
48720,4921,yes
48720,4923,abstain
48720,5728,abstain
48720,5766,yes
48720,5357,abstain
48720,5772,yes
48720,4931,yes
48720,5738,abstain
48720,5788,yes
48720,5736,abstain
48720,5806,abstain
48720,5818,yes
48720,4316,abstain
48720,5748,yes
48720,5734,abstain
48720,5782,yes
48720,4350,abstain
48720,5756,yes
48720,3925,abstain
48720,5774,yes
48720,5792,yes
48720,4941,yes
48720,4943,yes
48720,5732,abstain
48720,5730,abstain
48720,5802,yes
48720,5784,yes
48722,5800,yes
48722,5760,yes
48722,5812,no
48722,5814,no
48722,5798,yes
48722,5786,yes
48722,4873,yes
48722,4342,yes
48722,5762,yes
48722,4879,abstain
48722,5810,no
48722,5758,yes
48722,5742,abstain
48722,5768,yes
48722,5770,yes
48722,5752,yes
48722,5744,yes
48722,5776,yes
48722,4895,abstain
48722,5790,yes
48722,5660,yes
48722,5740,abstain
48722,5796,yes
48722,5764,yes
48722,5778,yes
48722,5750,yes
48722,5780,yes
48722,4905,no
48722,5656,yes
48722,4522,abstain
48722,5816,no
48722,5794,yes
48722,5746,yes
48722,5754,yes
48722,4913,no
48722,4915,no
48722,4919,no
48722,5808,no
48722,4921,yes
48722,4923,no
48722,5728,abstain
48722,5766,yes
48722,5357,no
48722,5772,yes
48722,4931,yes
48722,5738,abstain
48722,5788,yes
48722,5736,abstain
48722,5806,no
48722,5818,yes
48722,4316,abstain
48722,5748,yes
48722,5734,abstain
48722,5782,yes
48722,4350,abstain
48722,5756,yes
48722,3925,abstain
48722,5774,yes
48722,5792,yes
48722,4941,yes
48722,4943,yes
48722,5732,abstain
48722,5730,abstain
48722,5802,yes
48722,5784,yes
48724,5800,yes
48724,5760,yes
48724,5812,yes
48724,5814,yes
48724,5798,yes
48724,5786,yes
48724,4873,yes
48724,4342,yes
48724,5762,yes
48724,4879,abstain
48724,5810,yes
48724,5758,yes
48724,5742,absent
48724,5768,abstain
48724,5770,yes
48724,5752,yes
48724,5744,yes
48724,5776,yes
48724,4895,abstain
48724,5790,yes
48724,5660,yes
48724,5740,abstain
48724,5796,yes
48724,5764,yes
48724,5778,yes
48724,5750,yes
48724,5780,yes
48724,4905,yes
48724,5656,yes
48724,4522,abstain
48724,5816,yes
48724,5794,yes
48724,5746,yes
48724,5754,yes
48724,4913,yes
48724,4915,yes
48724,4919,yes
48724,5808,yes
48724,4921,yes
48724,4923,yes
48724,5728,abstain
48724,5766,yes
48724,5357,yes
48724,5772,yes
48724,4931,yes
48724,5738,abstain
48724,5788,yes
48724,5736,abstain
48724,5806,yes
48724,5818,yes
48724,4316,abstain
48724,5748,yes
48724,5734,abstain
48724,5782,yes
48724,4350,abstain
48724,5756,yes
48724,3925,abstain
48724,5774,yes
48724,5792,yes
48724,4941,yes
48724,4943,yes
48724,5732,absent
48724,5730,abstain
48724,5802,yes
48724,5784,yes
48726,5800,yes
48726,5760,yes
48726,5812,abstain
48726,5814,abstain
48726,5798,yes
48726,5786,yes
48726,4873,yes
48726,4342,yes
48726,5762,yes
48726,4879,abstain
48726,5810,abstain
48726,5758,yes
48726,5742,abstain
48726,5768,yes
48726,5770,abstain
48726,5752,yes
48726,5744,yes
48726,5776,yes
48726,4895,abstain
48726,5790,yes
48726,5660,yes
48726,5740,abstain
48726,5796,yes
48726,5764,yes
48726,5778,yes
48726,5750,yes
48726,5780,yes
48726,4905,not voting
48726,5656,yes
48726,4522,abstain
48726,5816,abstain
48726,5794,yes
48726,5746,yes
48726,5754,yes
48726,4913,abstain
48726,4915,abstain
48726,4919,abstain
48726,5808,no
48726,4921,yes
48726,4923,abstain
48726,5728,abstain
48726,5766,yes
48726,5357,abstain
48726,5772,yes
48726,4931,yes
48726,5738,abstain
48726,5788,yes
48726,5736,abstain
48726,5806,no
48726,5818,yes
48726,4316,abstain
48726,5748,yes
48726,5734,abstain
48726,5782,yes
48726,4350,abstain
48726,5756,yes
48726,3925,abstain
48726,5774,yes
48726,5792,yes
48726,4941,yes
48726,4943,yes
48726,5732,absent
48726,5730,abstain
48726,5802,yes
48726,5784,yes
48728,5800,yes
48728,5760,yes
48728,5812,no
48728,5814,no
48728,5798,yes
48728,5786,yes
48728,4873,yes
48728,4342,yes
48728,5762,yes
48728,4879,no
48728,5810,no
48728,5758,yes
48728,5742,no
48728,5768,yes
48728,5770,yes
48728,5752,yes
48728,5744,yes
48728,5776,yes
48728,4895,no
48728,5790,yes
48728,5660,yes
48728,5740,no
48728,5796,yes
48728,5764,yes
48728,5778,yes
48728,5750,yes
48728,5780,yes
48728,4905,no
48728,5656,yes
48728,4522,no
48728,5816,no
48728,5794,yes
48728,5746,yes
48728,5754,yes
48728,4913,no
48728,4915,no
48728,4919,no
48728,5808,no
48728,4921,yes
48728,4923,no
48728,5728,no
48728,5766,yes
48728,5357,no
48728,5772,yes
48728,4931,yes
48728,5738,no
48728,5788,yes
48728,5736,no
48728,5806,no
48728,5818,yes
48728,4316,no
48728,5748,yes
48728,5734,no
48728,5782,yes
48728,4350,no
48728,5756,yes
48728,3925,no
48728,5774,yes
48728,5792,yes
48728,4941,yes
48728,4943,yes
48728,5732,absent
48728,5730,no
48728,5802,yes
48728,5784,yes
48730,5800,yes
48730,5760,yes
48730,5812,abstain
48730,5814,abstain
48730,5798,yes
48730,5786,yes
48730,4873,yes
48730,4342,yes
48730,5762,yes
48730,4879,no
48730,5810,abstain
48730,5758,yes
48730,5742,no
48730,5768,yes
48730,5770,yes
48730,5752,yes
48730,5744,yes
48730,5776,yes
48730,4895,no
48730,5790,yes
48730,5660,yes
48730,5740,no
48730,5796,yes
48730,5764,yes
48730,5778,yes
48730,5750,yes
48730,5780,yes
48730,4905,abstain
48730,5656,yes
48730,4522,no
48730,5816,abstain
48730,5794,yes
48730,5746,yes
48730,5754,yes
48730,4913,abstain
48730,4915,abstain
48730,4919,abstain
48730,5808,abstain
48730,4921,yes
48730,4923,abstain
48730,5728,no
48730,5766,yes
48730,5357,abstain
48730,5772,yes
48730,4931,yes
48730,5738,no
48730,5788,yes
48730,5736,no
48730,5806,abstain
48730,5818,yes
48730,4316,no
48730,5748,yes
48730,5734,no
48730,5782,yes
48730,4350,no
48730,5756,yes
48730,3925,no
48730,5774,yes
48730,5792,yes
48730,4941,yes
48730,4943,yes
48730,5732,absent
48730,5730,no
48730,5802,yes
48730,5784,yes
48732,5800,yes
48732,5760,yes
48732,5812,abstain
48732,5814,abstain
48732,5798,yes
48732,5786,yes
48732,4873,yes
48732,4342,yes
48732,5762,yes
48732,4879,abstain
48732,5810,abstain
48732,5758,yes
48732,5742,abstain
48732,5768,yes
48732,5770,yes
48732,5752,yes
48732,5744,yes
48732,5776,not voting
48732,4895,abstain
48732,5790,yes
48732,5660,yes
48732,5740,abstain
48732,5796,yes
48732,5764,yes
48732,5778,yes
48732,5750,yes
48732,5780,yes
48732,4905,abstain
48732,5656,yes
48732,4522,abstain
48732,5816,abstain
48732,5794,yes
48732,5746,yes
48732,5754,yes
48732,4913,abstain
48732,4915,abstain
48732,4919,not voting
48732,5808,abstain
48732,4921,yes
48732,4923,abstain
48732,5728,abstain
48732,5766,yes
48732,5357,abstain
48732,5772,yes
48732,4931,yes
48732,5738,abstain
48732,5788,yes
48732,5736,abstain
48732,5806,abstain
48732,5818,yes
48732,4316,abstain
48732,5748,yes
48732,5734,abstain
48732,5782,yes
48732,4350,abstain
48732,5756,yes
48732,3925,abstain
48732,5774,yes
48732,5792,yes
48732,4941,yes
48732,4943,yes
48732,5732,absent
48732,5730,abstain
48732,5802,yes
48732,5784,yes
48734,5800,yes
48734,5760,yes
48734,5812,abstain
48734,5814,abstain
48734,5798,yes
48734,5786,yes
48734,4873,yes
48734,4342,yes
48734,5762,yes
48734,4879,no
48734,5810,abstain
48734,5758,yes
48734,5742,no
48734,5768,yes
48734,5770,yes
48734,5752,yes
48734,5744,yes
48734,5776,yes
48734,4895,no
48734,5790,yes
48734,5660,yes
48734,5740,no
48734,5796,yes
48734,5764,yes
48734,5778,yes
48734,5750,yes
48734,5780,yes
48734,4905,abstain
48734,5656,yes
48734,4522,no
48734,5816,abstain
48734,5794,yes
48734,5746,yes
48734,5754,yes
48734,4913,abstain
48734,4915,abstain
48734,4919,abstain
48734,5808,abstain
48734,4921,yes
48734,4923,abstain
48734,5728,no
48734,5766,yes
48734,5357,abstain
48734,5772,yes
48734,4931,yes
48734,5738,no
48734,5788,yes
48734,5736,no
48734,5806,abstain
48734,5818,yes
48734,4316,no
48734,5748,yes
48734,5734,no
48734,5782,yes
48734,4350,no
48734,5756,yes
48734,3925,no
48734,5774,yes
48734,5792,yes
48734,4941,yes
48734,4943,yes
48734,5732,absent
48734,5730,no
48734,5802,yes
48734,5784,yes
48736,5800,yes
48736,5760,yes
48736,5812,yes
48736,5814,yes
48736,5798,yes
48736,5786,yes
48736,4873,yes
48736,4342,yes
48736,5762,yes
48736,4879,abstain
48736,5810,yes
48736,5758,yes
48736,5742,abstain
48736,5768,yes
48736,5770,yes
48736,5752,yes
48736,5744,yes
48736,5776,yes
48736,4895,abstain
48736,5790,yes
48736,5660,yes
48736,5740,abstain
48736,5796,yes
48736,5764,yes
48736,5778,yes
48736,5750,yes
48736,5780,yes
48736,4905,yes
48736,5656,yes
48736,4522,abstain
48736,5816,yes
48736,5794,yes
48736,5746,yes
48736,5754,yes
48736,4913,yes
48736,4915,yes
48736,4919,yes
48736,5808,yes
48736,4921,yes
48736,4923,yes
48736,5728,abstain
48736,5766,yes
48736,5357,yes
48736,5772,yes
48736,4931,yes
48736,5738,abstain
48736,5788,yes
48736,5736,abstain
48736,5806,yes
48736,5818,yes
48736,4316,abstain
48736,5748,yes
48736,5734,abstain
48736,5782,yes
48736,4350,abstain
48736,5756,yes
48736,3925,abstain
48736,5774,yes
48736,5792,yes
48736,4941,yes
48736,4943,yes
48736,5732,absent
48736,5730,abstain
48736,5802,yes
48736,5784,yes
48738,5800,yes
48738,5760,yes
48738,5812,no
48738,5814,no
48738,5798,yes
48738,5786,yes
48738,4873,yes
48738,4342,yes
48738,5762,yes
48738,4879,abstain
48738,5810,no
48738,5758,yes
48738,5742,abstain
48738,5768,yes
48738,5770,yes
48738,5752,yes
48738,5744,yes
48738,5776,yes
48738,4895,abstain
48738,5790,yes
48738,5660,yes
48738,5740,abstain
48738,5796,yes
48738,5764,yes
48738,5778,yes
48738,5750,yes
48738,5780,yes
48738,4905,no
48738,5656,yes
48738,4522,abstain
48738,5816,no
48738,5794,yes
48738,5746,yes
48738,5754,yes
48738,4913,no
48738,4915,no
48738,4919,no
48738,5808,no
48738,4921,yes
48738,4923,no
48738,5728,abstain
48738,5766,yes
48738,5357,no
48738,5772,yes
48738,4931,yes
48738,5738,abstain
48738,5788,yes
48738,5736,abstain
48738,5806,no
48738,5818,yes
48738,4316,abstain
48738,5748,not voting
48738,5734,abstain
48738,5782,yes
48738,4350,abstain
48738,5756,yes
48738,3925,abstain
48738,5774,yes
48738,5792,yes
48738,4941,yes
48738,4943,yes
48738,5732,absent
48738,5730,abstain
48738,5802,yes
48738,5784,yes
48740,5800,yes
48740,5760,yes
48740,5812,abstain
48740,5814,abstain
48740,5798,yes
48740,5786,yes
48740,4873,yes
48740,4342,yes
48740,5762,yes
48740,4879,no
48740,5810,abstain
48740,5758,yes
48740,5742,no
48740,5768,yes
48740,5770,yes
48740,5752,yes
48740,5744,yes
48740,5776,yes
48740,4895,no
48740,5790,yes
48740,5660,yes
48740,5740,no
48740,5796,yes
48740,5764,yes
48740,5778,yes
48740,5750,yes
48740,5780,yes
48740,4905,abstain
48740,5656,yes
48740,4522,no
48740,5816,abstain
48740,5794,yes
48740,5746,yes
48740,5754,yes
48740,4913,abstain
48740,4915,abstain
48740,4919,abstain
48740,5808,no
48740,4921,yes
48740,4923,no
48740,5728,no
48740,5766,yes
48740,5357,no
48740,5772,yes
48740,4931,yes
48740,5738,no
48740,5788,yes
48740,5736,no
48740,5806,abstain
48740,5818,yes
48740,4316,no
48740,5748,yes
48740,5734,no
48740,5782,yes
48740,4350,no
48740,5756,yes
48740,3925,no
48740,5774,yes
48740,5792,yes
48740,4941,yes
48740,4943,yes
48740,5732,absent
48740,5730,no
48740,5802,yes
48740,5784,yes
48742,5800,yes
48742,5760,yes
48742,5812,abstain
48742,5814,abstain
48742,5798,yes
48742,5786,yes
48742,4873,yes
48742,4342,yes
48742,5762,yes
48742,4879,abstain
48742,5810,abstain
48742,5758,yes
48742,5742,abstain
48742,5768,yes
48742,5770,yes
48742,5752,yes
48742,5744,yes
48742,5776,yes
48742,4895,abstain
48742,5790,yes
48742,5660,yes
48742,5740,abstain
48742,5796,yes
48742,5764,yes
48742,5778,yes
48742,5750,yes
48742,5780,yes
48742,4905,abstain
48742,5656,yes
48742,4522,abstain
48742,5816,abstain
48742,5794,yes
48742,5746,yes
48742,5754,yes
48742,4913,abstain
48742,4915,abstain
48742,4919,abstain
48742,5808,abstain
48742,4921,yes
48742,4923,abstain
48742,5728,abstain
48742,5766,yes
48742,5357,abstain
48742,5772,yes
48742,4931,yes
48742,5738,abstain
48742,5788,yes
48742,5736,abstain
48742,5806,abstain
48742,5818,yes
48742,4316,abstain
48742,5748,yes
48742,5734,abstain
48742,5782,yes
48742,4350,abstain
48742,5756,yes
48742,3925,abstain
48742,5774,yes
48742,5792,yes
48742,4941,yes
48742,4943,yes
48742,5732,absent
48742,5730,abstain
48742,5802,yes
48742,5784,yes
48744,5800,yes
48744,5760,yes
48744,5812,abstain
48744,5814,abstain
48744,5798,yes
48744,5786,yes
48744,4873,yes
48744,4342,yes
48744,5762,yes
48744,4879,abstain
48744,5810,abstain
48744,5758,yes
48744,5742,yes
48744,5768,yes
48744,5770,yes
48744,5752,yes
48744,5744,yes
48744,5776,yes
48744,4895,abstain
48744,5790,yes
48744,5660,yes
48744,5740,abstain
48744,5796,yes
48744,5764,not voting
48744,5778,yes
48744,5750,yes
48744,5780,yes
48744,4905,abstain
48744,5656,yes
48744,4522,abstain
48744,5816,abstain
48744,5794,yes
48744,5746,yes
48744,5754,absent
48744,4913,abstain
48744,4915,not voting
48744,4919,not voting
48744,5808,abstain
48744,4921,yes
48744,4923,not voting
48744,5728,yes
48744,5766,absent
48744,5357,not voting
48744,5772,yes
48744,4931,yes
48744,5738,abstain
48744,5788,yes
48744,5736,abstain
48744,5806,abstain
48744,5818,yes
48744,4316,abstain
48744,5748,yes
48744,5734,abstain
48744,5782,yes
48744,4350,abstain
48744,5756,yes
48744,3925,abstain
48744,5774,yes
48744,5792,yes
48744,4941,yes
48744,4943,yes
48744,5732,absent
48744,5730,abstain
48744,5802,yes
48744,5784,yes
48746,5800,no
48746,5760,abstain
48746,5812,no
48746,5814,no
48746,5798,no
48746,5786,no
48746,4873,no
48746,4342,yes
48746,5762,yes
48746,4879,no
48746,5810,no
48746,5758,not voting
48746,5742,no
48746,5768,no
48746,5770,no
48746,5752,abstain
48746,5744,no
48746,5776,abstain
48746,4895,no
48746,5790,no
48746,5660,no
48746,5740,no
48746,5796,no
48746,5764,no
48746,5778,yes
48746,5750,no
48746,5780,abstain
48746,4905,no
48746,5656,abstain
48746,4522,no
48746,5816,no
48746,5794,no
48746,5746,no
48746,5754,abstain
48746,4913,no
48746,4915,no
48746,4919,not voting
48746,5808,no
48746,4921,yes
48746,4923,no
48746,5728,no
48746,5766,absent
48746,5357,no
48746,5772,no
48746,4931,no
48746,5738,no
48746,5788,no
48746,5736,no
48746,5806,no
48746,5818,no
48746,4316,no
48746,5748,no
48746,5734,no
48746,5782,no
48746,4350,no
48746,5756,no
48746,3925,absent
48746,5774,abstain
48746,5792,no
48746,4941,yes
48746,4943,no
48746,5732,absent
48746,5730,no
48746,5802,no
48746,5784,no
48748,5800,yes
48748,5760,yes
48748,5812,yes
48748,5814,yes
48748,5798,yes
48748,5786,yes
48748,4873,yes
48748,4342,yes
48748,5762,yes
48748,4879,yes
48748,5810,yes
48748,5758,yes
48748,5742,yes
48748,5768,yes
48748,5770,yes
48748,5752,yes
48748,5744,yes
48748,5776,yes
48748,4895,yes
48748,5790,yes
48748,5660,yes
48748,5740,yes
48748,5796,yes
48748,5764,yes
48748,5778,yes
48748,5750,yes
48748,5780,yes
48748,4905,yes
48748,5656,yes
48748,4522,yes
48748,5816,yes
48748,5794,yes
48748,5746,yes
48748,5754,yes
48748,4913,yes
48748,4915,yes
48748,4919,yes
48748,5808,absent
48748,4921,yes
48748,4923,yes
48748,5728,yes
48748,5766,yes
48748,5357,yes
48748,5772,yes
48748,4931,yes
48748,5738,yes
48748,5788,yes
48748,5736,yes
48748,5806,yes
48748,5818,yes
48748,4316,yes
48748,5748,yes
48748,5734,yes
48748,5782,yes
48748,4350,yes
48748,5756,yes
48748,3925,yes
48748,5774,yes
48748,5792,yes
48748,4941,yes
48748,4943,yes
48748,5732,absent
48748,5730,yes
48748,5802,yes
48748,5784,yes
48750,5800,no
48750,5760,no
48750,5812,yes
48750,5814,yes
48750,5798,no
48750,5786,no
48750,4873,no
48750,4342,no
48750,5762,no
48750,4879,yes
48750,5810,yes
48750,5758,no
48750,5742,yes
48750,5768,no
48750,5770,no
48750,5752,no
48750,5744,no
48750,5776,no
48750,4895,yes
48750,5790,no
48750,5660,no
48750,5740,yes
48750,5796,no
48750,5764,no
48750,5778,no
48750,5750,no
48750,5780,no
48750,4905,yes
48750,5656,no
48750,4522,yes
48750,5816,yes
48750,5794,no
48750,5746,no
48750,5754,no
48750,4913,yes
48750,4915,yes
48750,4919,yes
48750,5808,absent
48750,4921,abstain
48750,4923,yes
48750,5728,yes
48750,5766,no
48750,5357,yes
48750,5772,no
48750,4931,no
48750,5738,yes
48750,5788,no
48750,5736,yes
48750,5806,yes
48750,5818,no
48750,4316,yes
48750,5748,no
48750,5734,yes
48750,5782,no
48750,4350,yes
48750,5756,no
48750,3925,yes
48750,5774,no
48750,5792,no
48750,4941,abstain
48750,4943,no
48750,5732,absent
48750,5730,yes
48750,5802,no
48750,5784,no
48752,5800,yes
48752,5760,yes
48752,5812,no
48752,5814,no
48752,5798,yes
48752,5786,yes
48752,4873,yes
48752,4342,yes
48752,5762,yes
48752,4879,no
48752,5810,no
48752,5758,yes
48752,5742,no
48752,5768,yes
48752,5770,yes
48752,5752,yes
48752,5744,yes
48752,5776,yes
48752,4895,no
48752,5790,yes
48752,5660,yes
48752,5740,no
48752,5796,yes
48752,5764,yes
48752,5778,yes
48752,5750,yes
48752,5780,yes
48752,4905,no
48752,5656,yes
48752,4522,no
48752,5816,no
48752,5794,yes
48752,5746,yes
48752,5754,yes
48752,4913,no
48752,4915,no
48752,4919,no
48752,5808,absent
48752,4921,yes
48752,4923,no
48752,5728,no
48752,5766,yes
48752,5357,no
48752,5772,yes
48752,4931,yes
48752,5738,no
48752,5788,yes
